locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBBLGCKP_02915	CDS	930	hlyC	3.1.1.3	COG1075	Triacylglycerol lipase
BBBLGCKP_02916	CDS	591	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
BBBLGCKP_02917	CDS	2442	fdoG	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
BBBLGCKP_02918	CDS	930	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
BBBLGCKP_02919	CDS	627	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
BBBLGCKP_02920	CDS	930	fdhE		COG3058	Protein FdhE 
BBBLGCKP_02921	CDS	1407	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
BBBLGCKP_02922	CDS	1926	selB		COG3276	Selenocysteine-specific elongation factor
BBBLGCKP_02923	CDS	819				hypothetical protein
BBBLGCKP_02924	CDS	1407	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
BBBLGCKP_02925	CDS	1398	potE_2			Putrescine transporter PotE
BBBLGCKP_02926	CDS	618				hypothetical protein
BBBLGCKP_02927	tRNA	96				tRNA-SeC(tca)
BBBLGCKP_02928	CDS	723	nadE_2	6.3.5.1		Glutamine-dependent NAD(+) synthetase
BBBLGCKP_02929	CDS	441				hypothetical protein
BBBLGCKP_02930	CDS	801	tam_3	2.1.1.144		Trans-aconitate 2-methyltransferase
BBBLGCKP_02931	CDS	579				hypothetical protein
BBBLGCKP_02932	CDS	729				hypothetical protein
BBBLGCKP_02933	CDS	468	gcvH_1			Glycine cleavage system H protein
BBBLGCKP_02934	CDS	378				hypothetical protein
BBBLGCKP_02935	CDS	483				hypothetical protein
BBBLGCKP_02936	CDS	564				hypothetical protein
BBBLGCKP_02937	CDS	936			COG0584	putative protein
BBBLGCKP_02938	CDS	621				hypothetical protein
BBBLGCKP_02939	CDS	750	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
BBBLGCKP_02940	CDS	306				hypothetical protein
BBBLGCKP_02941	CDS	858				hypothetical protein
BBBLGCKP_02942	CDS	1002				hypothetical protein
BBBLGCKP_02943	CDS	1356				hypothetical protein
BBBLGCKP_02944	CDS	1278	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
BBBLGCKP_02945	CDS	468	lrpC_1		COG1522	HTH-type transcriptional regulator LrpC
BBBLGCKP_02946	CDS	891	yedA_2			putative inner membrane transporter YedA
BBBLGCKP_02947	CDS	246				hypothetical protein
BBBLGCKP_02948	CDS	1182		3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase
BBBLGCKP_02949	CDS	894				hypothetical protein
BBBLGCKP_02950	CDS	894	eamA_1		COG0697	putative amino-acid metabolite efflux pump
BBBLGCKP_02951	CDS	567				hypothetical protein
BBBLGCKP_02952	CDS	399	hmrR			HTH-type transcriptional regulator HmrR
BBBLGCKP_02953	CDS	1434	qseC_1	2.7.13.3		Sensor protein QseC
BBBLGCKP_02954	CDS	666	qseB_1			Transcriptional regulatory protein QseB
BBBLGCKP_02955	CDS	861				hypothetical protein
BBBLGCKP_02956	CDS	1128	speE_2	2.5.1.104	COG0421	Polyamine aminopropyltransferase
BBBLGCKP_02957	CDS	483	speH	4.1.1.50		S-adenosylmethionine decarboxylase proenzyme
BBBLGCKP_02958	CDS	2817				hypothetical protein
BBBLGCKP_02959	CDS	1146	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
BBBLGCKP_02960	CDS	1683	glcA		COG1620	Glycolate permease GlcA
BBBLGCKP_02961	CDS	774	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
BBBLGCKP_02962	CDS	480	smpB		COG0691	SsrA-binding protein
BBBLGCKP_02963	CDS	435	ratA		COG2867	Ribosome association toxin RatA
BBBLGCKP_02964	CDS	306				hypothetical protein
BBBLGCKP_02965	CDS	531	bamE			Outer membrane protein assembly factor BamE
BBBLGCKP_02966	CDS	405	fur		COG0735	Ferric uptake regulation protein
BBBLGCKP_02967	CDS	1677	recN		COG0497	DNA repair protein RecN
BBBLGCKP_02968	CDS	561	grpE		COG0576	Protein GrpE
BBBLGCKP_02969	CDS	1914	dnaK_2		COG0443	Chaperone protein DnaK
BBBLGCKP_02970	CDS	1134	dnaJ		COG0484	Chaperone protein DnaJ
BBBLGCKP_02971	CDS	807	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BBBLGCKP_02972	CDS	1137	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
BBBLGCKP_02973	CDS	651	leuE_2		COG1280	Leucine efflux protein
BBBLGCKP_02974	CDS	3222	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
BBBLGCKP_02975	CDS	477	greA		COG0782	Transcription elongation factor GreA
BBBLGCKP_02976	CDS	408				hypothetical protein
BBBLGCKP_02977	CDS	315			COG1534	RNA-binding protein
BBBLGCKP_02978	CDS	624	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
BBBLGCKP_02979	CDS	1929	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BBBLGCKP_02980	CDS	780	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BBBLGCKP_02981	CDS	1338	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
BBBLGCKP_02982	CDS	756	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
BBBLGCKP_02983	tRNA	86				tRNA-Leu(gag)
BBBLGCKP_02984	tRNA	77				tRNA-Met(cat)
BBBLGCKP_02985	CDS	459	rimP		COG0779	Ribosome maturation factor RimP
BBBLGCKP_02986	CDS	1482	nusA		COG0195	Transcription termination/antitermination protein NusA
BBBLGCKP_02987	CDS	2523	infB		COG0532	Translation initiation factor IF-2
BBBLGCKP_02988	CDS	390	rbfA		COG0858	30S ribosome-binding factor
BBBLGCKP_02989	CDS	915	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
BBBLGCKP_02990	CDS	270	rpsO		COG0184	30S ribosomal protein S15
BBBLGCKP_02991	CDS	2106	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BBBLGCKP_02992	CDS	345	osmY_1		COG2823	Osmotically-inducible protein Y
BBBLGCKP_02993	CDS	198				hypothetical protein
BBBLGCKP_02994	CDS	315				hypothetical protein
BBBLGCKP_02995	CDS	294				hypothetical protein
BBBLGCKP_02996	CDS	3267				hypothetical protein
BBBLGCKP_02997	CDS	882				hypothetical protein
BBBLGCKP_02998	CDS	1938	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BBBLGCKP_02999	CDS	1665	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
BBBLGCKP_03000	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
BBBLGCKP_03001	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
BBBLGCKP_03002	CDS	801	panB_1	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
BBBLGCKP_03003	CDS	489	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
BBBLGCKP_03004	CDS	1404	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
BBBLGCKP_03005	CDS	1437	zraR_2		COG2204	Transcriptional regulatory protein ZraR
BBBLGCKP_03006	CDS	2952	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
BBBLGCKP_03007	CDS	177				hypothetical protein
BBBLGCKP_03008	CDS	882	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
BBBLGCKP_03009	CDS	447	dksA_1		COG1734	RNA polymerase-binding transcription factor DksA
BBBLGCKP_03010	CDS	1173	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
BBBLGCKP_03011	CDS	708	sfsA		COG1489	Sugar fermentation stimulation protein A
BBBLGCKP_03012	CDS	1092	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
BBBLGCKP_03013	CDS	1296	adeP_1		COG2252	Adenine permease AdeP
BBBLGCKP_03014	CDS	477	secD_2			Protein translocase subunit SecD
BBBLGCKP_03015	CDS	894				hypothetical protein
BBBLGCKP_03016	CDS	855	phzF_1	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
BBBLGCKP_03017	CDS	1236	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
BBBLGCKP_03018	CDS	450				hypothetical protein
BBBLGCKP_03019	CDS	450				hypothetical protein
BBBLGCKP_03020	CDS	513				hypothetical protein
BBBLGCKP_03021	CDS	324				hypothetical protein
BBBLGCKP_03022	CDS	2295	hemR		COG1629	Hemin receptor
BBBLGCKP_03023	CDS	1065	hemS		COG3720	Hemin transport protein HemS
BBBLGCKP_03024	CDS	894	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
BBBLGCKP_03025	CDS	984	hmuU_1		COG0609	Hemin transport system permease protein HmuU
BBBLGCKP_03026	CDS	768	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
BBBLGCKP_03027	CDS	888				hypothetical protein
BBBLGCKP_03028	CDS	798				hypothetical protein
BBBLGCKP_03029	CDS	273				hypothetical protein
BBBLGCKP_03030	CDS	348				hypothetical protein
BBBLGCKP_03031	CDS	1563			COG0645	putative protein
BBBLGCKP_03032	CDS	2325	mrcB		COG0744	Penicillin-binding protein 1B
BBBLGCKP_03033	CDS	780				hypothetical protein
BBBLGCKP_03034	CDS	330	yqcC		COG3098	putative protein YqcC
BBBLGCKP_03035	CDS	186				hypothetical protein
BBBLGCKP_03036	CDS	1998				hypothetical protein
BBBLGCKP_03037	CDS	543				hypothetical protein
BBBLGCKP_03038	CDS	381				putative protein
BBBLGCKP_03039	CDS	828				hypothetical protein
BBBLGCKP_03040	CDS	591	yigZ		COG1739	IMPACT family member YigZ
BBBLGCKP_03041	CDS	666	rutR_4		COG1309	HTH-type transcriptional regulator RutR
BBBLGCKP_03042	CDS	1407	xanP_1		COG2233	Xanthine permease XanP
BBBLGCKP_03043	CDS	837				hypothetical protein
BBBLGCKP_03044	CDS	1617	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
BBBLGCKP_03045	CDS	798	nimR_6			HTH-type transcriptional regulator NimR
BBBLGCKP_03046	CDS	1335	oprD_3	3.4.21.-		Porin D
BBBLGCKP_03047	CDS	186				hypothetical protein
BBBLGCKP_03048	CDS	939	dmlR_9			HTH-type transcriptional regulator DmlR
BBBLGCKP_03049	CDS	3048	swrC		COG0841	Swarming motility protein SwrC
BBBLGCKP_03050	CDS	1071	mdtE			Multidrug resistance protein MdtE
BBBLGCKP_03051	CDS	1104	mdtA_4			Multidrug resistance protein MdtA
BBBLGCKP_03052	CDS	840	pcaR		COG1414	Pca regulon regulatory protein
BBBLGCKP_03053	CDS	606	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
BBBLGCKP_03054	CDS	720	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
BBBLGCKP_03055	CDS	918	gbpR_2			HTH-type transcriptional regulator GbpR
BBBLGCKP_03056	CDS	2388	cntO_3			Metal-pseudopaline receptor CntO
BBBLGCKP_03057	CDS	996				hypothetical protein
BBBLGCKP_03058	CDS	588				hypothetical protein
BBBLGCKP_03059	CDS	951		3.5.4.2	COG1816	Adenine deaminase
BBBLGCKP_03060	CDS	963	vldW_1	1.14.11.52		Validamycin A dioxygenase
BBBLGCKP_03061	CDS	1098				Purine-binding protein
BBBLGCKP_03062	CDS	516				hypothetical protein
BBBLGCKP_03063	CDS	627				hypothetical protein
BBBLGCKP_03064	CDS	1053	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
BBBLGCKP_03065	CDS	1350		3.5.4.32	COG0402	8-oxoguanine deaminase
BBBLGCKP_03066	CDS	1074	ppk2	2.7.4.1	COG2326	Polyphosphate:ADP/GDP phosphotransferase
BBBLGCKP_03067	CDS	1566	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
BBBLGCKP_03068	CDS	564	ahpC_2	1.11.1.15		Alkyl hydroperoxide reductase C
BBBLGCKP_03069	CDS	927				hypothetical protein
BBBLGCKP_03070	CDS	1098				hypothetical protein
BBBLGCKP_03071	CDS	1572	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
BBBLGCKP_03072	CDS	885				hypothetical protein
BBBLGCKP_03073	CDS	1299	guaD_1	3.5.4.3	COG0402	Guanine deaminase
BBBLGCKP_03074	CDS	918				hypothetical protein
BBBLGCKP_03075	CDS	1347	bauA_1	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
BBBLGCKP_03076	CDS	288	bauB			Beta-alanine degradation protein BauB
BBBLGCKP_03077	CDS	1494	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
BBBLGCKP_03078	CDS	1428	bauD		COG1113	putative GABA permease
BBBLGCKP_03079	CDS	342				hypothetical protein
BBBLGCKP_03080	CDS	501				hypothetical protein
BBBLGCKP_03081	CDS	621				hypothetical protein
BBBLGCKP_03082	CDS	228				hypothetical protein
BBBLGCKP_03083	CDS	282				hypothetical protein
BBBLGCKP_03084	CDS	909	dmlR_10			HTH-type transcriptional regulator DmlR
BBBLGCKP_03085	CDS	411				hypothetical protein
BBBLGCKP_03086	CDS	735				hypothetical protein
BBBLGCKP_03087	CDS	687	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
BBBLGCKP_03088	CDS	1335	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
BBBLGCKP_03089	CDS	588	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
BBBLGCKP_03090	CDS	729				hypothetical protein
BBBLGCKP_03091	CDS	474			COG1733	putative HTH-type transcriptional regulator
BBBLGCKP_03092	CDS	453	elaA		COG2153	Protein ElaA
BBBLGCKP_03093	CDS	636				hypothetical protein
BBBLGCKP_03094	CDS	915	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
BBBLGCKP_03095	CDS	1074	ctaA	1.3.-.-		Heme A synthase
BBBLGCKP_03096	CDS	579				hypothetical protein
BBBLGCKP_03097	CDS	795				hypothetical protein
BBBLGCKP_03098	CDS	210				hypothetical protein
BBBLGCKP_03099	CDS	888	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
BBBLGCKP_03100	CDS	555	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
BBBLGCKP_03101	CDS	1593	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
BBBLGCKP_03102	CDS	1101				hypothetical protein
BBBLGCKP_03103	CDS	639				hypothetical protein
BBBLGCKP_03104	CDS	1572				hypothetical protein
BBBLGCKP_03105	CDS	729	cynT_2	4.2.1.1	COG0288	Carbonic anhydrase 1
BBBLGCKP_03106	CDS	1233				hypothetical protein
BBBLGCKP_03107	CDS	915				hypothetical protein
BBBLGCKP_03108	CDS	948				hypothetical protein
BBBLGCKP_03109	CDS	1038				hypothetical protein
BBBLGCKP_03110	CDS	1113				hypothetical protein
BBBLGCKP_03111	CDS	450				hypothetical protein
BBBLGCKP_03112	CDS	2226				hypothetical protein
BBBLGCKP_03113	CDS	435				hypothetical protein
BBBLGCKP_03114	CDS	1293				hypothetical protein
BBBLGCKP_03115	CDS	285				hypothetical protein
BBBLGCKP_03116	CDS	1941	vgrG1_2	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
BBBLGCKP_03117	CDS	2709	clpV1_1		COG0542	Protein ClpV1
BBBLGCKP_03118	CDS	1047				hypothetical protein
BBBLGCKP_03119	CDS	1860				hypothetical protein
BBBLGCKP_03120	CDS	510				hypothetical protein
BBBLGCKP_03121	CDS	786				hypothetical protein
BBBLGCKP_03122	CDS	489	hcp1_1		COG3157	Protein hcp1
BBBLGCKP_03123	CDS	1497				hypothetical protein
BBBLGCKP_03124	CDS	519				hypothetical protein
BBBLGCKP_03125	CDS	1035				hypothetical protein
BBBLGCKP_03126	CDS	1506				hypothetical protein
BBBLGCKP_03127	CDS	465				hypothetical protein
BBBLGCKP_03128	CDS	1335				hypothetical protein
BBBLGCKP_03129	CDS	1350				hypothetical protein
BBBLGCKP_03130	CDS	3531				hypothetical protein
BBBLGCKP_03131	CDS	681				hypothetical protein
BBBLGCKP_03132	CDS	729	prpC_1	3.1.3.16	COG0631	Protein phosphatase PrpC
BBBLGCKP_03133	CDS	3099	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
BBBLGCKP_03134	CDS	720	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
BBBLGCKP_03135	CDS	1200				hypothetical protein
BBBLGCKP_03136	CDS	1713				hypothetical protein
BBBLGCKP_03137	CDS	915				hypothetical protein
BBBLGCKP_03138	CDS	1059				hypothetical protein
BBBLGCKP_03139	CDS	276				hypothetical protein
BBBLGCKP_03140	CDS	2046	prlC	3.4.24.70	COG0339	Oligopeptidase A
BBBLGCKP_03141	CDS	543	yrdA_2		COG0663	Protein YrdA
BBBLGCKP_03142	CDS	666		3.1.3.5	COG0546	5'-nucleotidase
BBBLGCKP_03143	CDS	984				hypothetical protein
BBBLGCKP_03144	CDS	1128				hypothetical protein
BBBLGCKP_03145	CDS	417				hypothetical protein
BBBLGCKP_03146	CDS	438				hypothetical protein
BBBLGCKP_03147	CDS	234				hypothetical protein
BBBLGCKP_03148	CDS	426	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
BBBLGCKP_03149	CDS	705				hypothetical protein
BBBLGCKP_03150	CDS	888				hypothetical protein
BBBLGCKP_03151	CDS	921	dmlR_11			HTH-type transcriptional regulator DmlR
BBBLGCKP_03152	CDS	507				hypothetical protein
BBBLGCKP_03153	CDS	222	kptA_1	2.7.1.-		RNA 2'-phosphotransferase
BBBLGCKP_03154	CDS	315	kptA_2	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
BBBLGCKP_03155	CDS	429				hypothetical protein
BBBLGCKP_03156	CDS	1833	asnO_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
BBBLGCKP_03157	CDS	138				hypothetical protein
BBBLGCKP_03158	CDS	141				hypothetical protein
BBBLGCKP_03159	CDS	1662				putative protein
BBBLGCKP_03160	CDS	384				hypothetical protein
BBBLGCKP_03161	CDS	666			COG4380	Putative lipoprotein/NMB1162
BBBLGCKP_03162	CDS	354				hypothetical protein
BBBLGCKP_03163	CDS	687			COG1462	Putative lipoprotein/NMB1164
BBBLGCKP_03164	CDS	1374				hypothetical protein
BBBLGCKP_03165	CDS	1254				hypothetical protein
BBBLGCKP_03166	CDS	396				hypothetical protein
BBBLGCKP_03167	CDS	156				hypothetical protein
BBBLGCKP_03168	CDS	10608				hypothetical protein
BBBLGCKP_03169	CDS	1689				hypothetical protein
BBBLGCKP_03170	CDS	222				hypothetical protein
BBBLGCKP_03171	CDS	216			COG3360	Dodecin
BBBLGCKP_03172	CDS	888	trpI_1			HTH-type transcriptional regulator TrpI
BBBLGCKP_03173	CDS	1209	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
BBBLGCKP_03174	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
BBBLGCKP_03175	CDS	624			COG2197	Putative transcriptional regulator
BBBLGCKP_03176	CDS	366				hypothetical protein
BBBLGCKP_03177	CDS	378				hypothetical protein
BBBLGCKP_03178	CDS	900	gcvA_5			Glycine cleavage system transcriptional activator
BBBLGCKP_03179	CDS	1512	betC	3.1.6.6	COG3119	Choline-sulfatase
BBBLGCKP_03180	CDS	924				hypothetical protein
BBBLGCKP_03181	CDS	1554			COG0659	putative sulfate transporter
BBBLGCKP_03182	CDS	348				hypothetical protein
BBBLGCKP_03183	CDS	1287	prsA	5.2.1.8		Foldase protein PrsA
BBBLGCKP_03184	CDS	987				hypothetical protein
BBBLGCKP_03185	CDS	825	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BBBLGCKP_03186	CDS	918	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
BBBLGCKP_03187	CDS	978	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
BBBLGCKP_03188	CDS	558	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BBBLGCKP_03189	CDS	1089				hypothetical protein
BBBLGCKP_03190	CDS	1026				hypothetical protein
BBBLGCKP_03191	CDS	507	def_2	3.5.1.88	COG0242	Peptide deformylase
BBBLGCKP_03192	CDS	945	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
BBBLGCKP_03193	CDS	1305	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
BBBLGCKP_03194	CDS	1374	trkA		COG0569	Trk system potassium uptake protein TrkA
BBBLGCKP_03195	CDS	318				hypothetical protein
BBBLGCKP_03196	CDS	273				hypothetical protein
BBBLGCKP_03197	CDS	654	yhhQ		COG1738	Queuosine precursor transporter
BBBLGCKP_03198	CDS	267				hypothetical protein
BBBLGCKP_03199	CDS	888	lpxL_2	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
BBBLGCKP_03200	CDS	552	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
BBBLGCKP_03201	CDS	948	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BBBLGCKP_03202	CDS	2058	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BBBLGCKP_03203	CDS	1707				hypothetical protein
BBBLGCKP_03204	CDS	537	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
BBBLGCKP_03205	CDS	774				hypothetical protein
BBBLGCKP_03206	CDS	2421	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
BBBLGCKP_03207	CDS	1110	recF_1		COG1195	DNA replication and repair protein RecF
BBBLGCKP_03208	CDS	1104	dnaN		COG0592	Beta sliding clamp
BBBLGCKP_03209	CDS	1545	dnaA		COG0593	Chromosomal replication initiator protein DnaA
BBBLGCKP_03210	CDS	135	rpmH		COG0230	50S ribosomal protein L34
BBBLGCKP_03211	CDS	408	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
BBBLGCKP_03212	CDS	1737	yidC			Membrane protein insertase YidC
BBBLGCKP_03213	CDS	1368	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
BBBLGCKP_03214	CDS	225				hypothetical protein
BBBLGCKP_03215	CDS	1893	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BBBLGCKP_03216	CDS	645	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
BBBLGCKP_03217	CDS	789	parA			Chromosome partitioning protein ParA
BBBLGCKP_03218	CDS	873	parB		COG1475	putative chromosome-partitioning protein ParB
BBBLGCKP_03219	CDS	381				hypothetical protein
BBBLGCKP_03220	CDS	870	atpB		COG0356	ATP synthase subunit a
BBBLGCKP_03221	CDS	258	atpH_1			ATP synthase subunit c
BBBLGCKP_03222	CDS	471	atpF		COG0711	ATP synthase subunit b
BBBLGCKP_03223	CDS	537	atpH_2		COG0712	ATP synthase subunit delta
BBBLGCKP_03224	CDS	1545	atpA	7.1.2.2		ATP synthase subunit alpha
BBBLGCKP_03225	CDS	861	atpG		COG0224	ATP synthase gamma chain
BBBLGCKP_03226	CDS	1377	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
BBBLGCKP_03227	CDS	426	atpC		COG0355	ATP synthase epsilon chain
BBBLGCKP_03228	CDS	1365	glmU			Bifunctional protein GlmU
BBBLGCKP_03229	CDS	510				hypothetical protein
BBBLGCKP_03230	CDS	774	srlR		COG1349	Glucitol operon repressor
BBBLGCKP_03231	CDS	1836	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BBBLGCKP_03232	CDS	1206	sotB_2			sugar efflux transporter
BBBLGCKP_03233	CDS	624				hypothetical protein
BBBLGCKP_03234	CDS	1185	COQ3_4	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
BBBLGCKP_03235	CDS	960				hypothetical protein
BBBLGCKP_03236	CDS	2025				hypothetical protein
BBBLGCKP_03237	CDS	399				hypothetical protein
BBBLGCKP_03238	CDS	1245	nylB'	3.5.1.46		6-aminohexanoate-dimer hydrolase
BBBLGCKP_03239	CDS	1338	pyrC_2	3.5.2.3		Dihydroorotase
BBBLGCKP_03240	CDS	561	ccmM		COG0663	Carbon dioxide concentrating mechanism protein CcmM
BBBLGCKP_03241	CDS	897	folE2			GTP cyclohydrolase FolE2
BBBLGCKP_03242	CDS	1194	amiC_4	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
BBBLGCKP_03243	CDS	417				hypothetical protein
BBBLGCKP_03244	CDS	405	dksA_2		COG1734	RNA polymerase-binding transcription factor DksA
BBBLGCKP_03245	CDS	1203	yciC		COG0523	Putative metal chaperone YciC
BBBLGCKP_03246	CDS	642				hypothetical protein
BBBLGCKP_03247	CDS	369				hypothetical protein
BBBLGCKP_03248	CDS	969	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
BBBLGCKP_03249	CDS	1032	tonB		COG0810	Protein TonB
BBBLGCKP_03250	CDS	1308	kgtP_1			Alpha-ketoglutarate permease
BBBLGCKP_03251	CDS	1758	kefB			Glutathione-regulated potassium-efflux system protein KefB
BBBLGCKP_03252	CDS	855				hypothetical protein
BBBLGCKP_03253	CDS	402				hypothetical protein
BBBLGCKP_03254	CDS	213				hypothetical protein
BBBLGCKP_03255	CDS	681	mcbR		COG1802	HTH-type transcriptional regulator McbR
BBBLGCKP_03256	CDS	783	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BBBLGCKP_03257	CDS	1395	hemL_2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
BBBLGCKP_03258	CDS	1368	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
BBBLGCKP_03259	CDS	759	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
BBBLGCKP_03260	CDS	744				hypothetical protein
BBBLGCKP_03261	CDS	483				hypothetical protein
BBBLGCKP_03262	CDS	1704	ybaL		COG1226	Putative cation/proton antiporter YbaL
BBBLGCKP_03263	CDS	585				hypothetical protein
BBBLGCKP_03264	CDS	1203				hypothetical protein
BBBLGCKP_03265	CDS	873	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
BBBLGCKP_03266	CDS	501				hypothetical protein
BBBLGCKP_03267	CDS	789		3.5.2.6	COG2602	Beta-lactamase OXA-133
BBBLGCKP_03268	CDS	879				hypothetical protein
BBBLGCKP_03269	tRNA	95				tRNA-Ala(cgc)
BBBLGCKP_03270	CDS	1344	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
BBBLGCKP_03271	CDS	1350	puuP_3		COG0531	Putrescine importer PuuP
BBBLGCKP_03272	CDS	753				hypothetical protein
BBBLGCKP_03273	CDS	1332	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
BBBLGCKP_03274	CDS	654	rutB_2	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
BBBLGCKP_03275	CDS	858				hypothetical protein
BBBLGCKP_03276	CDS	783			COG1464	Membrane lipoprotein TpN32
BBBLGCKP_03277	CDS	678	metP		COG2011	Methionine import system permease protein MetP
