locus_tag	ftype	length_bp	gene	EC_number	COG	product
FEOJADHP_03208	CDS	2172	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
FEOJADHP_03209	CDS	1278				hypothetical protein
FEOJADHP_03210	CDS	6669				hypothetical protein
FEOJADHP_03211	CDS	1023	zntB_1		COG0598	Zinc transport protein ZntB
FEOJADHP_03212	CDS	792				hypothetical protein
FEOJADHP_03213	CDS	1257	lasA	3.4.24.-	COG0739	Protease LasA
FEOJADHP_03214	CDS	426				hypothetical protein
FEOJADHP_03215	CDS	240	acpP_3		COG0236	Acyl carrier protein
FEOJADHP_03216	CDS	2331	sctC_2			Type 3 secretion system secretin
FEOJADHP_03217	CDS	528	xcpP_1			Type II secretion system protein N
FEOJADHP_03218	CDS	210				hypothetical protein
FEOJADHP_03219	CDS	2277	dinG_2	3.1.-.-		3'-5' exonuclease DinG
FEOJADHP_03220	CDS	1680	fan1	3.1.4.1		Fanconi-associated nuclease 1 
FEOJADHP_03221	CDS	651	rutR_3		COG1309	HTH-type transcriptional regulator RutR
FEOJADHP_03222	CDS	756	modA		COG0725	Molybdate-binding protein ModA
FEOJADHP_03223	CDS	687	modB		COG4149	Molybdenum transport system permease protein ModB
FEOJADHP_03224	CDS	1086	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FEOJADHP_03225	CDS	828				hypothetical protein
FEOJADHP_03226	CDS	888	dmlR_9			HTH-type transcriptional regulator DmlR
FEOJADHP_03227	CDS	828				hypothetical protein
FEOJADHP_03228	CDS	108				hypothetical protein
FEOJADHP_03229	CDS	924	yedI		COG2354	Inner membrane protein YedI
FEOJADHP_03230	CDS	1443	ccoN1_1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
FEOJADHP_03231	CDS	222				hypothetical protein
FEOJADHP_03232	CDS	1158				hypothetical protein
FEOJADHP_03233	CDS	864	hdfR_4			HTH-type transcriptional regulator HdfR
FEOJADHP_03234	CDS	276				hypothetical protein
FEOJADHP_03235	CDS	1206				hypothetical protein
FEOJADHP_03236	CDS	1005	rhaS_8			HTH-type transcriptional activator RhaS
FEOJADHP_03237	CDS	243				hypothetical protein
FEOJADHP_03238	CDS	1170	rfnT			Riboflavin transporter RfnT
FEOJADHP_03239	CDS	585	nfuA		COG0316	Fe/S biogenesis protein NfuA
FEOJADHP_03240	CDS	2289				hypothetical protein
FEOJADHP_03241	CDS	519				hypothetical protein
FEOJADHP_03242	CDS	465				hypothetical protein
FEOJADHP_03243	CDS	3705	metH	2.1.1.13	COG0646	Methionine synthase
FEOJADHP_03244	CDS	363			COG3171	putative protein
FEOJADHP_03245	CDS	486	proX		COG3760	Prolyl-tRNA editing protein ProX
FEOJADHP_03246	CDS	303				hypothetical protein
FEOJADHP_03247	CDS	1041	rlmN_2	2.1.1.192		Dual-specificity RNA methyltransferase RlmN
FEOJADHP_03248	CDS	228				hypothetical protein
FEOJADHP_03249	CDS	117				hypothetical protein
FEOJADHP_03250	CDS	1659	sir_2	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
FEOJADHP_03251	CDS	498				hypothetical protein
FEOJADHP_03252	CDS	582				hypothetical protein
FEOJADHP_03253	CDS	438				hypothetical protein
FEOJADHP_03254	CDS	876				hypothetical protein
FEOJADHP_03255	CDS	993	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
FEOJADHP_03256	CDS	1026	sohB	3.4.21.-	COG0616	putative protease SohB
FEOJADHP_03257	CDS	711				hypothetical protein
FEOJADHP_03258	CDS	315				hypothetical protein
FEOJADHP_03259	CDS	1071				hypothetical protein
FEOJADHP_03260	CDS	768	fabG_9	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FEOJADHP_03261	CDS	762	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FEOJADHP_03262	CDS	906	benM_2			HTH-type transcriptional regulator BenM
FEOJADHP_03263	CDS	645				hypothetical protein
FEOJADHP_03264	CDS	780	yfcA		COG0730	putative membrane transporter protein YfcA
FEOJADHP_03265	CDS	837	nudC_2	3.6.1.22	COG2816	NADH pyrophosphatase
FEOJADHP_03266	CDS	1464				hypothetical protein
FEOJADHP_03267	CDS	813	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
FEOJADHP_03268	CDS	1503	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
FEOJADHP_03269	CDS	1356	adiC		COG0531	Arginine/agmatine antiporter
FEOJADHP_03270	CDS	2256	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
FEOJADHP_03271	CDS	390				hypothetical protein
FEOJADHP_03272	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
FEOJADHP_03273	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
FEOJADHP_03274	CDS	762				hypothetical protein
FEOJADHP_03275	CDS	777	gloB_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
FEOJADHP_03276	CDS	1605	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
FEOJADHP_03277	CDS	1830				hypothetical protein
FEOJADHP_03278	CDS	1848				hypothetical protein
FEOJADHP_03279	CDS	1083	yejB_2		COG4174	Inner membrane ABC transporter permease protein YejB
FEOJADHP_03280	CDS	1020	yejE_3		COG4239	Inner membrane ABC transporter permease protein YejE
FEOJADHP_03281	CDS	1611	yejF_2		COG4172	putative ABC transporter ATP-binding protein YejF
FEOJADHP_03282	CDS	798	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
FEOJADHP_03283	CDS	1866	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
FEOJADHP_03284	tRNA	77				tRNA-Asp(gtc)
FEOJADHP_03285	CDS	273	hupB_1		COG0776	DNA-binding protein HU-beta
FEOJADHP_03286	CDS	2397	lon_2	3.4.21.53	COG0466	Lon protease
FEOJADHP_03287	CDS	1281	clpX_2		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
FEOJADHP_03288	CDS	642	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
FEOJADHP_03289	CDS	1311	tig	5.2.1.8	COG0544	Trigger factor
FEOJADHP_03290	CDS	708	rstA		COG0745	Transcriptional regulatory protein RstA
FEOJADHP_03291	CDS	1287	rstB	2.7.13.3		Sensor protein RstB
FEOJADHP_03292	CDS	1839	dap	3.4.11.19		D-aminopeptidase
FEOJADHP_03293	CDS	117				hypothetical protein
FEOJADHP_03294	CDS	222				hypothetical protein
FEOJADHP_03295	tRNA	85				tRNA-Leu(tag)
FEOJADHP_03296	tRNA	76				tRNA-His(gtg)
FEOJADHP_03297	tRNA	77				tRNA-Arg(tct)
FEOJADHP_03298	CDS	855	folD		COG0190	Bifunctional protein FolD protein
FEOJADHP_03299	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
FEOJADHP_03300	CDS	1671	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
FEOJADHP_03301	CDS	498	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
FEOJADHP_03302	CDS	723	lpxH_2	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
FEOJADHP_03303	CDS	1332				hypothetical protein
FEOJADHP_03304	CDS	612				hypothetical protein
FEOJADHP_03305	CDS	864	uspE_2		COG0589	Universal stress protein E
FEOJADHP_03306	CDS	468				hypothetical protein
FEOJADHP_03307	CDS	2610	acnB	4.2.1.3	COG1049	Aconitate hydratase B
FEOJADHP_03308	CDS	1209	nrtA			Nitrate/nitrite binding protein NrtA
FEOJADHP_03309	CDS	579	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
FEOJADHP_03310	CDS	696	alyA_2	4.2.2.3		Alginate lyase
FEOJADHP_03311	CDS	1212	nasA			Nitrate transporter
FEOJADHP_03312	CDS	1668	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
FEOJADHP_03313	CDS	2451	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
FEOJADHP_03314	CDS	327	hcaC			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
FEOJADHP_03315	tRNA	99				tRNA-Cys(gca)
FEOJADHP_03316	CDS	738	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
FEOJADHP_03317	CDS	1053	oprF		COG2885	Outer membrane porin F
FEOJADHP_03318	CDS	498	sigW		COG1595	ECF RNA polymerase sigma factor SigW
FEOJADHP_03319	CDS	825				hypothetical protein
FEOJADHP_03320	CDS	249				hypothetical protein
FEOJADHP_03321	CDS	999	zntB_2		COG0598	Zinc transport protein ZntB
FEOJADHP_03322	CDS	489		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
FEOJADHP_03323	CDS	1011				hypothetical protein
FEOJADHP_03324	CDS	2376	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
FEOJADHP_03325	CDS	819	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
FEOJADHP_03326	CDS	540				hypothetical protein
FEOJADHP_03327	CDS	1527				hypothetical protein
FEOJADHP_03328	CDS	984				hypothetical protein
FEOJADHP_03329	CDS	1191				hypothetical protein
FEOJADHP_03330	CDS	1599				hypothetical protein
FEOJADHP_03331	CDS	1026				hypothetical protein
FEOJADHP_03332	CDS	762				hypothetical protein
FEOJADHP_03333	CDS	438				hypothetical protein
FEOJADHP_03334	CDS	2724	malT_4			HTH-type transcriptional regulator MalT
FEOJADHP_03335	CDS	2571	malT_5			HTH-type transcriptional regulator MalT
FEOJADHP_03336	CDS	1362	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
FEOJADHP_03337	CDS	618	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
FEOJADHP_03338	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
FEOJADHP_03339	CDS	348				hypothetical protein
FEOJADHP_03340	CDS	975	cysB			HTH-type transcriptional regulator CysB
FEOJADHP_03341	CDS	498				hypothetical protein
FEOJADHP_03342	CDS	948				hypothetical protein
FEOJADHP_03343	CDS	381				hypothetical protein
FEOJADHP_03344	CDS	1077	aroF_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
FEOJADHP_03345	CDS	285				hypothetical protein
FEOJADHP_03346	CDS	690	fadB_4	5.3.3.8		Fatty acid oxidation complex subunit alpha
FEOJADHP_03347	CDS	189				hypothetical protein
FEOJADHP_03348	CDS	507				hypothetical protein
FEOJADHP_03349	CDS	489				hypothetical protein
FEOJADHP_03350	CDS	219				hypothetical protein
FEOJADHP_03351	CDS	240				hypothetical protein
FEOJADHP_03352	CDS	723				hypothetical protein
FEOJADHP_03353	CDS	372				hypothetical protein
FEOJADHP_03354	CDS	999				hypothetical protein
FEOJADHP_03355	CDS	972	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
FEOJADHP_03356	CDS	915	pgrR_6			HTH-type transcriptional regulator PgrR
FEOJADHP_03357	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
FEOJADHP_03358	CDS	1206	fadA_4	2.3.1.-	COG0183	Putative acyltransferase
FEOJADHP_03359	CDS	102				hypothetical protein
FEOJADHP_03360	CDS	888				hypothetical protein
FEOJADHP_03361	CDS	822				hypothetical protein
FEOJADHP_03362	CDS	732				hypothetical protein
FEOJADHP_03363	CDS	801			COG1305	putative protein
FEOJADHP_03364	CDS	954				hypothetical protein
FEOJADHP_03365	CDS	1413			COG2308	putative protein
FEOJADHP_03366	CDS	699				hypothetical protein
FEOJADHP_03367	CDS	342				hypothetical protein
FEOJADHP_03368	CDS	2058			COG2200	putative signaling protein
FEOJADHP_03369	CDS	2295		3.2.1.-		Beta-xylosidase
FEOJADHP_03370	CDS	645	yscL			Yop proteins translocation protein L
FEOJADHP_03371	CDS	621	yscK			Yop proteins translocation protein K
FEOJADHP_03372	CDS	735	yscJ			Yop proteins translocation lipoprotein J
FEOJADHP_03373	CDS	339	yscI			Yop proteins translocation protein I
FEOJADHP_03374	CDS	432				hypothetical protein
FEOJADHP_03375	CDS	348	pscG			Type III export protein PscG
FEOJADHP_03376	CDS	258	pscF			Type III export protein PscF
FEOJADHP_03377	CDS	204	pscE			Type III export protein PscE
FEOJADHP_03378	CDS	1299	yscD			Yop proteins translocation protein D
FEOJADHP_03379	CDS	1803	sctC_3			Type 3 secretion system secretin
FEOJADHP_03380	CDS	423	yscB			Chaperone protein YscB
FEOJADHP_03381	CDS	831				hypothetical protein
FEOJADHP_03382	CDS	897	exsA		COG2207	Exoenzyme S synthesis regulatory protein ExsA
FEOJADHP_03383	CDS	414	exsB			Type 3 secretion system pilotin
FEOJADHP_03384	CDS	246				hypothetical protein
FEOJADHP_03385	CDS	438	exsC			Exoenzyme S synthesis protein C
FEOJADHP_03386	CDS	888	yopD			Protein YopD
FEOJADHP_03387	CDS	1173	yopB			Protein YopB
FEOJADHP_03388	CDS	507	ipgC		COG0457	Chaperone protein IpgC
FEOJADHP_03389	CDS	885	lcrV			Virulence-associated V antigen
FEOJADHP_03390	CDS	297				hypothetical protein
FEOJADHP_03391	CDS	435				hypothetical protein
FEOJADHP_03392	CDS	2121	invA		COG4789	Invasion protein InvA
FEOJADHP_03393	CDS	330	yscY			Chaperone protein YscY
FEOJADHP_03394	CDS	366	yscX			Yop proteins translocation protein X
FEOJADHP_03395	CDS	372	sycN			Chaperone protein SycN
FEOJADHP_03396	CDS	279	tyeA			Protein TyeA
FEOJADHP_03397	CDS	867	yopN			Outer membrane protein YopN
FEOJADHP_03398	CDS	1290	yscN	7.1.2.2		putative ATP synthase YscN
FEOJADHP_03399	CDS	477				hypothetical protein
FEOJADHP_03400	CDS	399				hypothetical protein
FEOJADHP_03401	CDS	930	yscQ			Yop proteins translocation protein Q
FEOJADHP_03402	CDS	654	spaP		COG4790	Surface presentation of antigens protein SpaP
FEOJADHP_03403	CDS	267	spaQ		COG4794	Surface presentation of antigens protein SpaQ
FEOJADHP_03404	CDS	789	spaR		COG4791	Surface presentation of antigens protein SpaR
FEOJADHP_03405	CDS	1050	yscU			Yop proteins translocation protein U
FEOJADHP_03406	CDS	2103	mdoB_2	2.7.8.20		Phosphoglycerol transferase I
FEOJADHP_03407	CDS	870				hypothetical protein
FEOJADHP_03408	CDS	861	speE_1	2.5.1.-	COG0421	Polyamine aminopropyltransferase
FEOJADHP_03409	CDS	894	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
FEOJADHP_03410	CDS	192				hypothetical protein
FEOJADHP_03411	CDS	678	mtnC	3.1.3.77		Enolase-phosphatase E1
FEOJADHP_03412	CDS	546	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
FEOJADHP_03413	CDS	618	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
FEOJADHP_03414	CDS	1152	hcaT_2			putative 3-phenylpropionic acid transporter
FEOJADHP_03415	CDS	1092	aroC	4.2.3.5		Chorismate synthase
FEOJADHP_03416	CDS	984				hypothetical protein
FEOJADHP_03417	CDS	780				hypothetical protein
FEOJADHP_03418	CDS	915	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
FEOJADHP_03419	CDS	597	sttH_1	3.5.2.19		Streptothricin hydrolase
FEOJADHP_03420	CDS	321				hypothetical protein
FEOJADHP_03421	CDS	558	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
FEOJADHP_03422	CDS	546	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
FEOJADHP_03423	CDS	462			COG2703	Bacteriohemerythrin
FEOJADHP_03424	CDS	381				hypothetical protein
FEOJADHP_03425	CDS	990	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
FEOJADHP_03426	CDS	729	prpC_3	3.1.3.16	COG0631	Protein phosphatase PrpC
FEOJADHP_03427	CDS	3528				hypothetical protein
FEOJADHP_03428	CDS	870				hypothetical protein
FEOJADHP_03429	CDS	1332				hypothetical protein
FEOJADHP_03430	CDS	507				hypothetical protein
FEOJADHP_03431	CDS	1194				hypothetical protein
FEOJADHP_03432	CDS	141				hypothetical protein
FEOJADHP_03433	CDS	1512	zraR_2		COG2204	Transcriptional regulatory protein ZraR
FEOJADHP_03434	CDS	2628	clpV1_1		COG0542	Protein ClpV1
FEOJADHP_03435	CDS	1008				hypothetical protein
FEOJADHP_03436	CDS	1788				hypothetical protein
FEOJADHP_03437	CDS	408				hypothetical protein
FEOJADHP_03438	CDS	1476				hypothetical protein
FEOJADHP_03439	CDS	507				hypothetical protein
FEOJADHP_03440	CDS	1557				hypothetical protein
FEOJADHP_03441	CDS	603	yfcG_4	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
FEOJADHP_03442	CDS	1167	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
FEOJADHP_03443	CDS	477				hypothetical protein
FEOJADHP_03444	CDS	636				hypothetical protein
FEOJADHP_03445	CDS	1197	ydcO		COG3135	Inner membrane protein YdcO
FEOJADHP_03446	CDS	894	panS_2		COG0385	Pantothenate precursors transporter PanS
FEOJADHP_03447	CDS	762	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
FEOJADHP_03448	CDS	1005	yfmJ	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
FEOJADHP_03449	CDS	1722			COG0659	putative sulfate transporter
FEOJADHP_03450	CDS	1959	mcpQ_3		COG0840	Methyl-accepting chemotaxis protein McpQ
FEOJADHP_03451	CDS	408				hypothetical protein
FEOJADHP_03452	CDS	609				hypothetical protein
FEOJADHP_03453	CDS	348				hypothetical protein
FEOJADHP_03454	CDS	1110	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
FEOJADHP_03455	CDS	1035	selD	2.7.9.3	COG0709	Selenide, water dikinase
FEOJADHP_03456	CDS	279				hypothetical protein
FEOJADHP_03457	CDS	1038			COG1752	putative NTE family protein
FEOJADHP_03458	CDS	606				hypothetical protein
FEOJADHP_03459	CDS	909	glsA2	3.5.1.2	COG2066	Glutaminase 2
FEOJADHP_03460	CDS	693	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
FEOJADHP_03461	CDS	2658	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
FEOJADHP_03462	CDS	552	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
FEOJADHP_03463	CDS	2073	kdpB_1	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
FEOJADHP_03464	CDS	1695	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
FEOJADHP_03465	CDS	90				hypothetical protein
FEOJADHP_03466	CDS	1155	mmgC_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FEOJADHP_03467	CDS	867	tsaQ1			HTH-type transcriptional regulator TsaQ1/TsaQ2
FEOJADHP_03468	CDS	786	paaF_3	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
FEOJADHP_03469	CDS	1530	paaH_1	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
FEOJADHP_03470	CDS	648	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
FEOJADHP_03471	CDS	1275	yycB_2		COG2807	putative transporter YycB
FEOJADHP_03472	CDS	1068	ydiK_1		COG0628	Putative transport protein YdiK
FEOJADHP_03473	CDS	807				hypothetical protein
FEOJADHP_03474	CDS	663	yfcG_5	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
FEOJADHP_03475	CDS	861	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FEOJADHP_03476	CDS	813				hypothetical protein
FEOJADHP_03477	CDS	642	rhtC_2		COG1280	Threonine efflux protein
FEOJADHP_03478	CDS	825	rhaS_9			HTH-type transcriptional activator RhaS
FEOJADHP_03479	CDS	438		3.1.2.-	COG2050	Putative esterase
FEOJADHP_03480	CDS	1668		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
FEOJADHP_03481	CDS	465	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
FEOJADHP_03482	CDS	342				hypothetical protein
FEOJADHP_03483	CDS	1023	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
FEOJADHP_03484	CDS	2109	btuB_6			Vitamin B12 transporter BtuB
FEOJADHP_03485	CDS	930				hypothetical protein
FEOJADHP_03486	CDS	1956	barA_2	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
FEOJADHP_03487	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
FEOJADHP_03488	CDS	1218	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
FEOJADHP_03489	CDS	1626				hypothetical protein
FEOJADHP_03490	CDS	441			COG1733	putative HTH-type transcriptional regulator
FEOJADHP_03491	CDS	477				hypothetical protein
FEOJADHP_03492	CDS	897				hypothetical protein
FEOJADHP_03493	CDS	906				hypothetical protein
FEOJADHP_03494	CDS	423	nicR		COG1846	HTH-type transcriptional repressor NicR
FEOJADHP_03495	CDS	276	nicA	1.17.2.1	COG2080	Nicotinate dehydrogenase subunit A
FEOJADHP_03496	CDS	2247	nicB_1	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
FEOJADHP_03497	CDS	1302	nicB_2	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
FEOJADHP_03498	CDS	783	nimR_9			HTH-type transcriptional regulator NimR
FEOJADHP_03499	CDS	822	panB_1	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
FEOJADHP_03500	CDS	726				hypothetical protein
FEOJADHP_03501	CDS	1905	htpG_2		COG0326	Chaperone protein HtpG
FEOJADHP_03502	CDS	1233				hypothetical protein
FEOJADHP_03503	CDS	447				hypothetical protein
FEOJADHP_03504	CDS	474				hypothetical protein
FEOJADHP_03505	CDS	237				hypothetical protein
FEOJADHP_03506	CDS	765				hypothetical protein
FEOJADHP_03507	CDS	1314	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
FEOJADHP_03508	CDS	888	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
FEOJADHP_03509	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FEOJADHP_03510	CDS	1437	lpdG	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
FEOJADHP_03511	CDS	1227	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
FEOJADHP_03512	CDS	2832	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
FEOJADHP_03513	CDS	708	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
FEOJADHP_03514	CDS	1773	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
FEOJADHP_03515	CDS	369	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
FEOJADHP_03516	CDS	387	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
FEOJADHP_03517	CDS	1287	gltA	2.3.3.16	COG0372	Citrate synthase
FEOJADHP_03518	CDS	246				hypothetical protein
FEOJADHP_03519	CDS	1281				hypothetical protein
FEOJADHP_03520	CDS	993				hypothetical protein
FEOJADHP_03521	CDS	705				hypothetical protein
FEOJADHP_03522	CDS	1368				hypothetical protein
FEOJADHP_03523	CDS	327				hypothetical protein
FEOJADHP_03524	CDS	744				hypothetical protein
FEOJADHP_03525	CDS	2451	virB4_1		COG3451	Type IV secretion system protein virB4
FEOJADHP_03526	CDS	270				hypothetical protein
FEOJADHP_03527	CDS	387				hypothetical protein
FEOJADHP_03528	CDS	1071				hypothetical protein
FEOJADHP_03529	CDS	477				hypothetical protein
FEOJADHP_03530	CDS	1998	traG_1			Conjugal transfer protein TraG
FEOJADHP_03531	CDS	906	syrM1_2			HTH-type transcriptional regulator SyrM 1
FEOJADHP_03532	CDS	531				hypothetical protein
FEOJADHP_03533	CDS	237				hypothetical protein
FEOJADHP_03534	CDS	318	gdx_4		COG2076	Guanidinium exporter
FEOJADHP_03535	CDS	906	hcaR_2			Hca operon transcriptional activator HcaR
FEOJADHP_03536	CDS	1404	ttgC_1		COG1538	putative efflux pump outer membrane protein TtgC
FEOJADHP_03537	CDS	642				hypothetical protein
FEOJADHP_03538	CDS	1167	mdtA_4			Multidrug resistance protein MdtA
FEOJADHP_03539	CDS	3105	cnrA			Nickel and cobalt resistance protein CnrA
FEOJADHP_03540	CDS	621				hypothetical protein
FEOJADHP_03541	CDS	1119				hypothetical protein
FEOJADHP_03542	CDS	822	mkl_2		COG1127	putative ribonucleotide transport ATP-binding protein mkl
FEOJADHP_03543	CDS	930				hypothetical protein
FEOJADHP_03544	CDS	696				hypothetical protein
FEOJADHP_03545	CDS	2004				hypothetical protein
FEOJADHP_03546	CDS	588				hypothetical protein
FEOJADHP_03547	CDS	558				hypothetical protein
FEOJADHP_03548	CDS	264				hypothetical protein
FEOJADHP_03549	CDS	639	soj_4	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
FEOJADHP_03550	CDS	822				hypothetical protein
FEOJADHP_03551	CDS	285				hypothetical protein
FEOJADHP_03552	CDS	771				hypothetical protein
FEOJADHP_03553	CDS	318				hypothetical protein
FEOJADHP_03554	CDS	294				hypothetical protein
FEOJADHP_03555	CDS	315				hypothetical protein
FEOJADHP_03556	CDS	210				hypothetical protein
FEOJADHP_03557	CDS	2070				hypothetical protein
FEOJADHP_03558	CDS	828				hypothetical protein
FEOJADHP_03559	CDS	2304				hypothetical protein
FEOJADHP_03560	CDS	510				hypothetical protein
FEOJADHP_03561	CDS	1065	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
FEOJADHP_03562	CDS	1200				hypothetical protein
FEOJADHP_03563	CDS	609				hypothetical protein
FEOJADHP_03564	CDS	255				hypothetical protein
FEOJADHP_03565	CDS	756				hypothetical protein
FEOJADHP_03566	CDS	342				hypothetical protein
FEOJADHP_03567	CDS	867	garR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
FEOJADHP_03568	CDS	552				hypothetical protein
FEOJADHP_03569	CDS	282	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
FEOJADHP_03570	CDS	597				hypothetical protein
FEOJADHP_03571	CDS	1146				hypothetical protein
FEOJADHP_03572	CDS	180				hypothetical protein
FEOJADHP_03573	CDS	882	cmpR_3			HTH-type transcriptional activator CmpR
FEOJADHP_03574	CDS	1362	glpT_2		COG2271	Glycerol-3-phosphate transporter
FEOJADHP_03575	CDS	354	amnD	3.5.99.5		2-aminomuconate deaminase
FEOJADHP_03576	CDS	1398	puuB_6	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
FEOJADHP_03577	CDS	1365	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
FEOJADHP_03578	CDS	1311	puuB_7	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
FEOJADHP_03579	CDS	240	tusA_2		COG0425	Sulfur carrier protein TusA
FEOJADHP_03580	CDS	1059	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
FEOJADHP_03581	CDS	2733	acnA	4.2.1.3	COG1048	Aconitate hydratase A
FEOJADHP_03582	CDS	1566	aer		COG0840	Aerotaxis receptor
